,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,57671.651492,-17.878,0.948,-256,243,o,0,1.53,86.77013,-25.77051,6282.23,6774.31,3.39,3.28,-73.7,-0.486,17.37,17.13,02a57671o0866o
1,57675.600374,-19.154,0.47,-79,37,o,0,1.43,86.77013,-25.77051,7336.67,7873.56,3.37,3.09,-48.2,-0.416,18.58,19.54,02a57675o0807o
2,57675.614882,-19.559,0.561,-54,31,o,0,2.57,86.77013,-25.77051,7318.48,7836.64,3.29,2.94,-52.7,-0.423,18.78,19.87,02a57675o0834o
3,57675.62944,20.118,0.663,33,22,o,0,2.86,86.77013,-25.77051,7370.89,7914.4,3.39,3.08,-55.8,-0.41,19.04,20.43,02a57675o0861o
4,57675.643778,-20.801,3.094,-17,54,o,0,0.95,86.77013,-25.77051,7393.26,7798.66,3.3,3.02,-51.5,-0.429,18.48,19.3,02a57675o0888o
5,57687.55755,19.493,0.285,58,16,c,0,1.87,86.77013,-25.77051,382.59,308.2,4.05,3.9,-60.4,-0.414,19.51,21.32,02a57687o0744c
6,57687.569628,20.637,0.917,20,18,c,0,1.7,86.77013,-25.77051,7104.11,10117.79,3.43,3.09,-31.7,-0.431,19.47,21.22,02a57687o0768c
7,57687.571076,20.069,0.511,34,17,c,0,1.35,86.77013,-25.77051,363.57,270.21,4.09,3.95,-59.1,-0.4,19.49,21.27,02a57687o0771c
8,57687.572085,20.769,1.204,18,22,c,0,1.51,86.77013,-25.77051,9825.63,336.57,3.89,3.64,79.2,-0.444,19.5,21.26,02a57687o0773c
9,57687.583244,22.46,4.769,4,18,c,0,1.86,86.77013,-25.77051,7085.85,10080.31,3.47,3.16,-24.6,-0.419,19.44,21.15,02a57687o0795c
10,57687.585199,22.056,3.429,6,19,c,0,1.03,86.77013,-25.77051,417.44,351.36,4.11,3.96,-69.9,-0.4,19.45,21.18,02a57687o0799c
11,57687.585684,20.365,0.847,26,22,c,0,1.51,86.77013,-25.77051,9807.91,299.43,3.84,3.6,86.9,-0.457,19.46,21.18,02a57687o0800c
12,57687.597832,-20.315,0.762,-27,21,c,0,1.63,86.77013,-25.77051,7136.18,10159.9,3.41,2.99,-32.7,-0.46,19.45,21.14,02a57687o0823c
13,57687.599779,20.441,0.698,24,17,c,0,1.33,86.77013,-25.77051,434.32,233.55,4.11,3.93,-73.6,-0.394,19.49,21.19,02a57687o0827c
14,57687.600261,20.114,0.761,33,25,c,0,1.12,86.77013,-25.77051,9858.03,378.69,3.85,3.6,84.0,-0.455,19.48,21.21,02a57687o0828c
15,57687.612053,20.82,1.137,17,19,c,0,1.28,86.77013,-25.77051,7158.32,10042.33,3.66,3.36,-25.1,-0.402,19.41,21.15,02a57687o0850c
16,57687.613503,24.885,44.0,0,18,c,0,1.48,86.77013,-25.77051,404.19,289.43,4.2,4.03,-77.0,-0.4,19.45,21.2,02a57687o0853c
17,57687.614476,20.158,0.817,31,26,c,0,1.2,86.77013,-25.77051,9879.01,259.25,3.97,3.77,85.1,-0.448,19.46,21.22,02a57687o0855c
18,57687.628236,-20.986,1.392,-15,20,c,0,1.4,86.77013,-25.77051,7125.98,10099.89,3.46,3.11,-28.8,-0.437,19.42,21.11,02a57687o0882c
19,57687.628717,-21.938,4.0,-6,24,c,0,1.52,86.77013,-25.77051,9847.89,319.07,3.93,3.72,78.3,-0.457,19.47,21.2,02a57687o0883c
20,57691.569801,18.997,0.21,92,19,c,0,1.02,86.77013,-25.77051,5776.36,7835.93,4.25,4.12,70.1,-0.376,19.48,21.53,02a57691o0343c
21,57691.584229,19.042,0.198,88,17,c,0,1.4,86.77013,-25.77051,5758.5,7800.34,4.12,3.99,69.5,-0.377,19.49,21.49,02a57691o0371c
22,57691.598666,19.183,0.225,77,17,c,0,1.73,86.77013,-25.77051,5811.8,7879.0,4.0,3.88,83.0,-0.393,19.5,21.43,02a57691o0399c
23,57691.613101,19.013,0.199,90,18,c,0,1.45,86.77013,-25.77051,5850.36,7761.51,4.13,4.0,70.8,-0.381,19.42,21.36,02a57691o0427c
24,57691.626953,19.731,0.369,46,17,c,0,1.57,86.77013,-25.77051,5799.41,7821.21,4.01,3.96,52.4,-0.387,19.41,21.31,02a57691o0454c
25,57699.563893,17.996,0.11,230,25,c,0,1.5,86.77013,-25.77051,6350.95,10177.15,3.42,3.1,-25.4,-0.42,19.12,20.78,02a57699o0736c
26,57699.569034,18.187,0.157,193,30,c,0,1.12,86.77013,-25.77051,9101.5,394.0,3.81,3.6,82.8,-0.439,19.26,20.94,02a57699o0746c
