         MJD         m       dm     uJy  duJy F  err   chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57248.533346 16.558716      NaN  -610.5   288 c    0    0.82 22.73717 18.88001  4025.61  2580.96 3.91 3.64 -24.6 -0.639    19.50 21.56 02a57248o0382c 0xc00802        -0.5
57248.589995 15.274377      NaN  -389.5   940 c    0    1.11 22.73717 18.88001  5474.66  1142.22 4.05 3.68  -9.7 -0.458    16.92 18.97 02a57248o0454c 0xc00802        -0.5
57313.424938 19.569016      NaN   -15.5    18 c    0    0.99 22.73717 18.88001  4077.37  2612.84 4.82 3.90 -15.6 -0.424    19.41 21.37 02a57313o0247c 0xc00800        -0.5
57313.452305 19.696897      NaN    -7.5    16 c    0    1.00 22.73717 18.88001  6569.20  8025.85 4.25 3.61 -79.7 -0.443    19.45 21.40 02a57313o0286c 0xc00800        -0.5
57313.483841 19.089302      NaN    23.5    20 c    0    0.81 22.73717 18.88001  5109.64  9482.47 4.35 3.78 -63.1 -0.438    19.43 21.38 02a57313o0331c 0xc00800        -0.5
57313.512331 19.155932      NaN    18.5    20 c    0    0.93 22.73717 18.88001  5102.98  9484.38 4.43 3.88 -64.5 -0.427    19.38 21.35 02a57313o0371c 0xc00900        -0.5
57341.372251 19.696897      NaN   -14.5    16 c    0    1.03 22.73717 18.88001  6685.36  8051.69 4.35 4.08  87.2 -0.375    19.41 21.44 02a57341o0184c 0xc00800        -0.5
57341.393766 19.696897      NaN    -0.5    16 c    0    1.00 22.73717 18.88001  6680.92  8057.14 4.16 3.91  89.5 -0.385    19.41 21.37 02a57341o0215c 0xc00800        -0.5
57341.430321 19.569016      NaN   -10.5    18 c    0    0.83 22.73717 18.88001  5221.88  9511.02 3.99 3.84 -86.1 -0.396    19.47 21.39 02a57341o0268c 0xc00900        -0.5
57341.455339 19.183773      NaN    16.5    20 c    0    0.78 22.73717 18.88001  5222.54  9513.60 4.38 4.25 -85.2 -0.367    19.34 21.37 02a57341o0304c 0xc00800        -0.5
57342.368105 19.766969      NaN   -21.5    15 c    0    0.95 22.73717 18.88001  6688.24  8055.54 3.87 3.66  89.6 -0.398    19.57 21.52 02a57342o0186c 0xc00800        -0.5
57342.395021 19.401649      NaN    17.5    15 c    0    0.81 22.73717 18.88001  6679.41  8057.88 3.76 3.50  88.2 -0.413    19.59 21.50 02a57342o0225c 0xc00800        -0.5
57342.431235 19.766969      NaN   -14.5    15 c    0    1.07 22.73717 18.88001  5222.38  9515.24 3.79 3.68  88.3 -0.411    19.55 21.44 02a57342o0278c 0xc00800        -0.5
57342.456420 19.569016      NaN    -8.5    18 c    0    0.93 22.73717 18.88001  5223.94  9517.51 4.02 3.89  88.1 -0.396    19.45 21.39 02a57342o0314c 0xc00800        -0.5
57343.353062 19.529530      NaN    10.5    15 c    0    0.96 22.73717 18.88001  6691.70  8054.87 3.89 3.58  85.0 -0.412    19.56 21.49 02a57343o0238c 0xc00800        -0.5
57343.384408 19.609992      NaN     6.5    15 c    0    1.01 22.73717 18.88001  6683.58  8057.76 3.95 3.58  86.4 -0.412    19.56 21.52 02a57343o0284c 0xc00800        -0.5
57343.400075 19.719755      NaN     1.5    15 c    0    1.30 22.73717 18.88001  5225.68  9512.06 3.85 3.69 -82.2 -0.410    19.58 21.51 02a57343o0306c 0xc00800        -0.5
57343.428953 19.529530      NaN     7.5    16 c    0    0.97 22.73717 18.88001  5224.10  9515.20 3.91 3.72 -82.8 -0.402    19.54 21.46 02a57343o0347c 0xc00800        -0.5
57400.276620 19.631075      NaN    -4.5    17 c    0    1.16 22.73717 18.88001  6942.74  7676.82 3.95 3.60  89.6 -0.442    19.41 21.26 02a57400o0132c 0xc00800        -0.5
57400.294446 19.674510      NaN     0.5    16 c    0    1.35 22.73717 18.88001  7265.31  8273.48 3.99 3.61  87.3 -0.431    19.40 21.24 02a57400o0161c 0xc00800        -0.5
57400.312357 19.589310      NaN     4.5    16 c    0    1.10 22.73717 18.88001  6436.00  7108.27 3.81 3.44 -88.2 -0.438    19.40 21.20 02a57400o0190c 0xc00800        -0.5
57400.330290 19.569016      NaN    -5.5    18 c    0    1.09 22.73717 18.88001  6170.97  8864.02 3.87 3.64  86.0 -0.424    19.35 21.16 02a57400o0219c 0xc00800        -0.5
57401.272881 19.569016      NaN   -26.5    18 c    0    0.93 22.73717 18.88001  6934.51  7773.65 3.91 3.55  89.1 -0.433    19.38 21.17 02a57401o0138c 0xc00800        -0.5
57401.290453 18.889197      NaN    46.5    18 c    0    0.86 22.73717 18.88001  7227.81  8362.34 3.89 3.60  87.1 -0.426    19.36 21.13 02a57401o0167c 0xc00800        -0.5
57401.308165 19.256669      NaN    20.5    17 c    0    1.06 22.73717 18.88001  6368.57  7190.45 3.79 3.47 -89.9 -0.425    19.34 21.07 02a57401o0196c 0xc00800        -0.5
57401.325871 19.589310      NaN     1.5    17 c    0    1.02 22.73717 18.88001  6072.38  8938.67 3.79 3.58  85.9 -0.423    19.34 21.08 02a57401o0225c 0xc00800        -0.5
